protocol,auth_mode,network_profile,sig_alg,kem,kem_class,role,n_blocks_cpu,cpu_ms_per_handshake_mean,cpu_ms_ci95,cpu_ms_ci95_method,n_blocks_mem,mem_peak_MiB_mean,mem_MiB_ci95,mem_MiB_ci95_method
tls,single,simple_loss1.5833_delay83.52ms,secp521r1,p521_hqc256,hybride,client,4,109.727,"[84.168, 160.053]",bootstrap_blocs,4,5.314,"[5.257, 5.386]",bootstrap_blocs
tls,single,simple_loss1.5833_delay83.52ms,secp521r1,p521_hqc256,hybride,server,4,78.754,"[58.007, 116.678]",bootstrap_blocs,4,6.671,"[6.598, 6.799]",bootstrap_blocs
tls,single,simple_loss1.5833_delay83.52ms,secp521r1,p521_mlkem1024,hybride,client,4,48.587,"[40.056, 59.667]",bootstrap_blocs,4,5.28,"[5.077, 5.514]",bootstrap_blocs
tls,single,simple_loss1.5833_delay83.52ms,secp521r1,p521_mlkem1024,hybride,server,4,10.184,"[9.287, 11.391]",bootstrap_blocs,4,6.608,"[6.439, 6.907]",bootstrap_blocs
tls,single,stable,ed25519,P-256,classique,client,4,18.471,"[17.328, 19.872]",bootstrap_blocs,4,5.306,"[5.207, 5.478]",bootstrap_blocs
tls,single,stable,ed25519,P-256,classique,server,4,2.067,"[1.946, 2.189]",bootstrap_blocs,4,6.123,"[6.086, 6.160]",bootstrap_blocs
tls,single,stable,ed25519,hqc128,pq_pur,client,4,28.815,"[28.294, 29.208]",bootstrap_blocs,4,5.413,"[5.293, 5.533]",bootstrap_blocs
tls,single,stable,ed25519,hqc128,pq_pur,server,4,11.019,"[10.219, 11.908]",bootstrap_blocs,4,6.244,"[6.193, 6.318]",bootstrap_blocs
tls,single,stable,ed25519,mlkem512,pq_pur,client,4,25.184,"[17.985, 39.344]",bootstrap_blocs,4,5.296,"[5.068, 5.523]",bootstrap_blocs
tls,single,stable,ed25519,mlkem512,pq_pur,server,4,2.71,"[1.928, 4.074]",bootstrap_blocs,4,6.214,"[6.094, 6.334]",bootstrap_blocs
tls,single,stable,ed25519,p256_hqc128,hybride,client,4,33.583,"[32.876, 34.087]",bootstrap_blocs,4,5.488,"[5.328, 5.649]",bootstrap_blocs
tls,single,stable,ed25519,p256_hqc128,hybride,server,4,11.893,"[11.435, 12.351]",bootstrap_blocs,4,6.435,"[6.418, 6.451]",bootstrap_blocs
tls,single,stable,ed25519,p256_mlkem512,hybride,client,4,31.446,"[21.165, 51.082]",bootstrap_blocs,4,5.437,"[5.298, 5.623]",bootstrap_blocs
tls,single,stable,ed25519,p256_mlkem512,hybride,server,4,4.639,"[3.217, 7.343]",bootstrap_blocs,4,6.562,"[6.436, 6.787]",bootstrap_blocs
tls,single,stable,ed25519,x25519,classique,client,4,19.543,"[18.607, 20.478]",bootstrap_blocs,4,5.22,"[4.890, 5.455]",bootstrap_blocs
tls,single,stable,ed25519,x25519,classique,server,4,2.009,"[1.886, 2.241]",bootstrap_blocs,4,6.069,"[6.066, 6.072]",bootstrap_blocs
tls,single,stable,ed25519,x25519_hqc128,hybride,client,4,29.145,"[27.533, 30.757]",bootstrap_blocs,4,5.307,"[5.148, 5.495]",bootstrap_blocs
tls,single,stable,ed25519,x25519_hqc128,hybride,server,4,10.848,"[10.435, 11.284]",bootstrap_blocs,4,6.23,"[6.170, 6.346]",bootstrap_blocs
tls,single,stable,ed25519,x25519_mlkem512,hybride,client,4,19.77,"[18.261, 22.047]",bootstrap_blocs,4,5.182,"[4.926, 5.438]",bootstrap_blocs
tls,single,stable,ed25519,x25519_mlkem512,hybride,server,4,2.177,"[2.088, 2.266]",bootstrap_blocs,4,6.076,"[5.981, 6.129]",bootstrap_blocs
tls,single,stable,mldsa44,P-256,classique,client,4,19.867,"[18.811, 21.121]",bootstrap_blocs,4,5.297,"[5.119, 5.475]",bootstrap_blocs
tls,single,stable,mldsa44,P-256,classique,server,4,2.575,"[2.161, 3.252]",bootstrap_blocs,4,6.138,"[6.117, 6.152]",bootstrap_blocs
tls,single,stable,mldsa44,hqc128,pq_pur,client,4,28.296,"[26.825, 29.928]",bootstrap_blocs,4,5.536,"[5.401, 5.684]",bootstrap_blocs
tls,single,stable,mldsa44,hqc128,pq_pur,server,4,10.593,"[10.352, 10.860]",bootstrap_blocs,4,6.185,"[6.153, 6.215]",bootstrap_blocs
tls,single,stable,mldsa44,mlkem512,pq_pur,client,4,18.521,"[17.156, 19.946]",bootstrap_blocs,4,5.157,"[5.004, 5.312]",bootstrap_blocs
tls,single,stable,mldsa44,mlkem512,pq_pur,server,4,2.032,"[1.950, 2.092]",bootstrap_blocs,4,6.254,"[6.172, 6.389]",bootstrap_blocs
tls,single,stable,mldsa44,p256_hqc128,hybride,client,4,32.825,"[31.645, 34.597]",bootstrap_blocs,4,5.348,"[5.270, 5.420]",bootstrap_blocs
tls,single,stable,mldsa44,p256_hqc128,hybride,server,4,11.98,"[11.615, 12.346]",bootstrap_blocs,4,6.562,"[6.492, 6.676]",bootstrap_blocs
tls,single,stable,mldsa44,p256_mlkem512,hybride,client,4,23.243,"[22.137, 24.044]",bootstrap_blocs,4,5.35,"[5.236, 5.469]",bootstrap_blocs
tls,single,stable,mldsa44,p256_mlkem512,hybride,server,4,3.746,"[3.547, 3.933]",bootstrap_blocs,4,6.478,"[6.461, 6.487]",bootstrap_blocs
tls,single,stable,mldsa44,x25519,classique,client,4,17.764,"[17.223, 18.326]",bootstrap_blocs,4,5.37,"[5.268, 5.507]",bootstrap_blocs
tls,single,stable,mldsa44,x25519,classique,server,4,2.178,"[2.048, 2.267]",bootstrap_blocs,4,6.138,"[6.105, 6.175]",bootstrap_blocs
tls,single,stable,mldsa44,x25519_hqc128,hybride,client,4,40.046,"[26.383, 65.652]",bootstrap_blocs,4,5.335,"[5.109, 5.561]",bootstrap_blocs
tls,single,stable,mldsa44,x25519_hqc128,hybride,server,4,15.502,"[10.130, 25.871]",bootstrap_blocs,4,6.259,"[6.193, 6.386]",bootstrap_blocs
tls,single,stable,mldsa44,x25519_mlkem512,hybride,client,4,19.5,"[17.054, 23.094]",bootstrap_blocs,4,5.327,"[5.258, 5.416]",bootstrap_blocs
tls,single,stable,mldsa44,x25519_mlkem512,hybride,server,4,2.655,"[2.180, 3.479]",bootstrap_blocs,4,6.169,"[6.158, 6.180]",bootstrap_blocs
tls,single,stable,mldsa65,P-384,classique,client,4,21.183,"[19.421, 22.691]",bootstrap_blocs,4,5.438,"[5.322, 5.555]",bootstrap_blocs
tls,single,stable,mldsa65,P-384,classique,server,4,3.486,"[3.409, 3.560]",bootstrap_blocs,4,6.198,"[6.185, 6.223]",bootstrap_blocs
tls,single,stable,mldsa65,hqc192,pq_pur,client,4,46.747,"[45.273, 48.260]",bootstrap_blocs,4,5.309,"[5.057, 5.516]",bootstrap_blocs
tls,single,stable,mldsa65,hqc192,pq_pur,server,4,25.162,"[23.880, 26.444]",bootstrap_blocs,4,6.242,"[6.234, 6.248]",bootstrap_blocs
tls,single,stable,mldsa65,mlkem768,pq_pur,client,4,19.964,"[18.223, 23.327]",bootstrap_blocs,4,5.291,"[5.192, 5.360]",bootstrap_blocs
tls,single,stable,mldsa65,mlkem768,pq_pur,server,4,2.349,"[2.231, 2.467]",bootstrap_blocs,4,6.212,"[6.205, 6.220]",bootstrap_blocs
tls,single,stable,mldsa65,p384_hqc192,hybride,client,4,52.368,"[50.515, 54.221]",bootstrap_blocs,4,5.362,"[5.201, 5.505]",bootstrap_blocs
tls,single,stable,mldsa65,p384_hqc192,hybride,server,4,26.81,"[25.982, 27.638]",bootstrap_blocs,4,6.597,"[6.549, 6.687]",bootstrap_blocs
tls,single,stable,mldsa65,p384_mlkem768,hybride,client,4,24.306,"[23.400, 25.380]",bootstrap_blocs,4,5.317,"[5.119, 5.516]",bootstrap_blocs
tls,single,stable,mldsa65,p384_mlkem768,hybride,server,4,4.754,"[4.614, 4.914]",bootstrap_blocs,4,6.527,"[6.524, 6.530]",bootstrap_blocs
tls,single,stable,mldsa65,x448,classique,client,4,26.79,"[18.313, 42.370]",bootstrap_blocs,4,5.289,"[5.148, 5.430]",bootstrap_blocs
tls,single,stable,mldsa65,x448,classique,server,4,4.129,"[2.952, 6.389]",bootstrap_blocs,4,6.267,"[6.186, 6.359]",bootstrap_blocs
tls,single,stable,mldsa65,x448_hqc192,hybride,client,4,46.904,"[45.379, 48.232]",bootstrap_blocs,4,5.316,"[5.258, 5.375]",bootstrap_blocs
tls,single,stable,mldsa65,x448_hqc192,hybride,server,4,25.234,"[24.334, 26.134]",bootstrap_blocs,4,6.26,"[6.256, 6.264]",bootstrap_blocs
tls,single,stable,mldsa65,x448_mlkem768,hybride,client,4,19.66,"[18.912, 20.617]",bootstrap_blocs,4,5.309,"[5.247, 5.368]",bootstrap_blocs
tls,single,stable,mldsa65,x448_mlkem768,hybride,server,4,3.615,"[3.517, 3.750]",bootstrap_blocs,4,6.225,"[6.219, 6.230]",bootstrap_blocs
tls,single,stable,mldsa87,P-521,classique,client,4,20.713,"[19.613, 21.851]",bootstrap_blocs,4,5.323,"[4.881, 5.649]",bootstrap_blocs
tls,single,stable,mldsa87,P-521,classique,server,4,3.609,"[3.454, 3.749]",bootstrap_blocs,4,6.213,"[6.198, 6.224]",bootstrap_blocs
tls,single,stable,mldsa87,hqc256,pq_pur,client,4,66.318,"[65.030, 67.802]",bootstrap_blocs,4,5.327,"[5.125, 5.529]",bootstrap_blocs
tls,single,stable,mldsa87,hqc256,pq_pur,server,4,39.234,"[38.108, 40.882]",bootstrap_blocs,4,6.432,"[6.342, 6.559]",bootstrap_blocs
tls,single,stable,mldsa87,mlkem1024,pq_pur,client,4,20.489,"[19.036, 21.943]",bootstrap_blocs,4,5.241,"[5.044, 5.428]",bootstrap_blocs
tls,single,stable,mldsa87,mlkem1024,pq_pur,server,4,2.519,"[2.322, 2.717]",bootstrap_blocs,4,6.26,"[6.256, 6.264]",bootstrap_blocs
tls,single,stable,mldsa87,p521_hqc256,hybride,client,4,86.574,"[68.976, 121.309]",bootstrap_blocs,4,5.437,"[5.330, 5.567]",bootstrap_blocs
tls,single,stable,mldsa87,p521_hqc256,hybride,server,4,54.956,"[38.688, 86.847]",bootstrap_blocs,4,6.648,"[6.615, 6.680]",bootstrap_blocs
tls,single,stable,mldsa87,p521_mlkem1024,hybride,client,4,25.948,"[25.006, 26.709]",bootstrap_blocs,4,5.329,"[5.146, 5.497]",bootstrap_blocs
tls,single,stable,mldsa87,p521_mlkem1024,hybride,server,4,5.028,"[4.911, 5.145]",bootstrap_blocs,4,6.564,"[6.561, 6.566]",bootstrap_blocs
tls,single,stable,secp384r1,P-384,classique,client,4,20.962,"[19.733, 22.585]",bootstrap_blocs,4,5.226,"[5.055, 5.391]",bootstrap_blocs
tls,single,stable,secp384r1,P-384,classique,server,4,3.466,"[3.213, 3.753]",bootstrap_blocs,4,6.107,"[6.074, 6.141]",bootstrap_blocs
tls,single,stable,secp384r1,hqc192,pq_pur,client,4,46.402,"[45.462, 47.628]",bootstrap_blocs,4,5.368,"[5.162, 5.574]",bootstrap_blocs
tls,single,stable,secp384r1,hqc192,pq_pur,server,4,23.493,"[22.252, 24.482]",bootstrap_blocs,4,6.229,"[6.220, 6.243]",bootstrap_blocs
tls,single,stable,secp384r1,mlkem768,pq_pur,client,4,19.774,"[18.646, 21.106]",bootstrap_blocs,4,5.259,"[5.111, 5.360]",bootstrap_blocs
tls,single,stable,secp384r1,mlkem768,pq_pur,server,4,2.244,"[2.209, 2.279]",bootstrap_blocs,4,6.174,"[6.105, 6.242]",bootstrap_blocs
tls,single,stable,secp384r1,p384_hqc192,hybride,client,4,51.632,"[50.293, 53.915]",bootstrap_blocs,4,5.55,"[5.441, 5.658]",bootstrap_blocs
tls,single,stable,secp384r1,p384_hqc192,hybride,server,4,25.94,"[25.215, 27.063]",bootstrap_blocs,4,6.498,"[6.474, 6.518]",bootstrap_blocs
tls,single,stable,secp384r1,p384_mlkem768,hybride,client,4,24.357,"[23.239, 25.474]",bootstrap_blocs,4,5.392,"[5.287, 5.511]",bootstrap_blocs
tls,single,stable,secp384r1,p384_mlkem768,hybride,server,4,5.114,"[4.807, 5.422]",bootstrap_blocs,4,6.485,"[6.422, 6.599]",bootstrap_blocs
tls,single,stable,secp384r1,x448,classique,client,4,21.237,"[20.345, 22.130]",bootstrap_blocs,4,5.563,"[5.415, 5.699]",bootstrap_blocs
tls,single,stable,secp384r1,x448,classique,server,4,3.057,"[2.889, 3.350]",bootstrap_blocs,4,6.072,"[6.053, 6.092]",bootstrap_blocs
tls,single,stable,secp384r1,x448_hqc192,hybride,client,4,47.87,"[46.800, 49.489]",bootstrap_blocs,4,5.481,"[5.363, 5.609]",bootstrap_blocs
tls,single,stable,secp384r1,x448_hqc192,hybride,server,4,25.739,"[25.212, 26.364]",bootstrap_blocs,4,6.201,"[6.186, 6.215]",bootstrap_blocs
tls,single,stable,secp384r1,x448_mlkem768,hybride,client,4,19.655,"[17.741, 22.859]",bootstrap_blocs,4,5.298,"[5.013, 5.502]",bootstrap_blocs
tls,single,stable,secp384r1,x448_mlkem768,hybride,server,4,3.316,"[3.191, 3.445]",bootstrap_blocs,4,6.11,"[6.095, 6.127]",bootstrap_blocs
tls,single,stable,secp521r1,P-521,classique,client,4,21.344,"[20.426, 23.001]",bootstrap_blocs,4,5.277,"[5.146, 5.402]",bootstrap_blocs
tls,single,stable,secp521r1,P-521,classique,server,4,3.485,"[3.340, 3.634]",bootstrap_blocs,4,6.085,"[6.056, 6.129]",bootstrap_blocs
tls,single,stable,secp521r1,hqc256,pq_pur,client,4,67.229,"[65.297, 70.111]",bootstrap_blocs,4,5.432,"[5.295, 5.562]",bootstrap_blocs
tls,single,stable,secp521r1,hqc256,pq_pur,server,4,39.794,"[38.281, 41.825]",bootstrap_blocs,4,6.341,"[6.334, 6.348]",bootstrap_blocs
tls,single,stable,secp521r1,mlkem1024,pq_pur,client,4,19.056,"[18.204, 20.172]",bootstrap_blocs,4,5.292,"[5.067, 5.480]",bootstrap_blocs
tls,single,stable,secp521r1,mlkem1024,pq_pur,server,4,2.358,"[2.247, 2.441]",bootstrap_blocs,4,6.196,"[6.126, 6.312]",bootstrap_blocs
tls,single,stable,secp521r1,p521_hqc256,hybride,client,4,71.489,"[69.945, 73.033]",bootstrap_blocs,4,5.346,"[5.118, 5.530]",bootstrap_blocs
tls,single,stable,secp521r1,p521_hqc256,hybride,server,4,40.499,"[39.035, 42.995]",bootstrap_blocs,4,6.615,"[6.591, 6.635]",bootstrap_blocs
tls,single,stable,secp521r1,p521_mlkem1024,hybride,client,4,24.506,"[23.351, 25.797]",bootstrap_blocs,4,5.4,"[5.193, 5.607]",bootstrap_blocs
tls,single,stable,secp521r1,p521_mlkem1024,hybride,server,4,4.82,"[4.765, 4.870]",bootstrap_blocs,4,6.43,"[6.401, 6.449]",bootstrap_blocs
tls,single,unstable,ed25519,P-256,classique,client,4,27.612,"[20.239, 39.790]",bootstrap_blocs,4,5.303,"[5.092, 5.514]",bootstrap_blocs
tls,single,unstable,ed25519,P-256,classique,server,4,3.058,"[2.270, 4.358]",bootstrap_blocs,4,6.24,"[6.086, 6.522]",bootstrap_blocs
tls,single,unstable,ed25519,hqc128,pq_pur,client,4,33.324,"[32.133, 34.516]",bootstrap_blocs,4,5.34,"[5.194, 5.501]",bootstrap_blocs
tls,single,unstable,ed25519,hqc128,pq_pur,server,4,12.018,"[11.614, 12.422]",bootstrap_blocs,4,6.186,"[6.179, 6.190]",bootstrap_blocs
tls,single,unstable,ed25519,mlkem512,pq_pur,client,4,21.737,"[21.390, 22.145]",bootstrap_blocs,4,5.474,"[5.295, 5.584]",bootstrap_blocs
tls,single,unstable,ed25519,mlkem512,pq_pur,server,4,2.211,"[2.053, 2.370]",bootstrap_blocs,4,6.261,"[6.143, 6.379]",bootstrap_blocs
tls,single,unstable,ed25519,p256_hqc128,hybride,client,4,66.848,"[40.181, 93.515]",bootstrap_blocs,4,5.386,"[5.316, 5.476]",bootstrap_blocs
tls,single,unstable,ed25519,p256_hqc128,hybride,server,4,22.747,"[13.835, 31.658]",bootstrap_blocs,4,6.535,"[6.454, 6.687]",bootstrap_blocs
tls,single,unstable,ed25519,p256_mlkem512,hybride,client,4,33.7,"[26.029, 47.838]",bootstrap_blocs,4,5.503,"[5.201, 5.805]",bootstrap_blocs
tls,single,unstable,ed25519,p256_mlkem512,hybride,server,4,5.171,"[4.054, 7.013]",bootstrap_blocs,4,6.491,"[6.401, 6.633]",bootstrap_blocs
tls,single,unstable,ed25519,x25519,classique,client,4,28.02,"[20.148, 41.581]",bootstrap_blocs,4,5.353,"[5.304, 5.400]",bootstrap_blocs
tls,single,unstable,ed25519,x25519,classique,server,4,2.695,"[2.189, 3.643]",bootstrap_blocs,4,6.17,"[6.047, 6.293]",bootstrap_blocs
tls,single,unstable,ed25519,x25519_hqc128,hybride,client,4,44.071,"[33.100, 64.126]",bootstrap_blocs,4,5.336,"[5.135, 5.537]",bootstrap_blocs
tls,single,unstable,ed25519,x25519_hqc128,hybride,server,4,16.372,"[11.854, 23.880]",bootstrap_blocs,4,6.266,"[6.160, 6.459]",bootstrap_blocs
tls,single,unstable,ed25519,x25519_mlkem512,hybride,client,4,21.623,"[20.291, 22.956]",bootstrap_blocs,4,5.382,"[5.193, 5.570]",bootstrap_blocs
tls,single,unstable,ed25519,x25519_mlkem512,hybride,server,4,2.465,"[2.289, 2.594]",bootstrap_blocs,4,6.096,"[6.070, 6.111]",bootstrap_blocs
tls,single,unstable,mldsa44,P-256,classique,client,4,32.17,"[20.213, 44.128]",bootstrap_blocs,4,5.303,"[5.080, 5.500]",bootstrap_blocs
tls,single,unstable,mldsa44,P-256,classique,server,4,4.051,"[2.550, 5.552]",bootstrap_blocs,4,6.207,"[6.135, 6.333]",bootstrap_blocs
tls,single,unstable,mldsa44,hqc128,pq_pur,client,4,48.112,"[34.673, 71.121]",bootstrap_blocs,4,5.501,"[5.369, 5.649]",bootstrap_blocs
tls,single,unstable,mldsa44,hqc128,pq_pur,server,4,17.295,"[12.345, 25.951]",bootstrap_blocs,4,6.386,"[6.019, 6.949]",bootstrap_blocs
tls,single,unstable,mldsa44,mlkem512,pq_pur,client,4,24.052,"[19.424, 28.681]",bootstrap_blocs,4,5.587,"[5.406, 5.780]",bootstrap_blocs
tls,single,unstable,mldsa44,mlkem512,pq_pur,server,4,2.51,"[2.326, 2.669]",bootstrap_blocs,4,6.188,"[6.182, 6.193]",bootstrap_blocs
tls,single,unstable,mldsa44,p256_hqc128,hybride,client,4,56.185,"[40.024, 85.353]",bootstrap_blocs,4,5.537,"[5.350, 5.791]",bootstrap_blocs
tls,single,unstable,mldsa44,p256_hqc128,hybride,server,4,19.416,"[13.280, 29.622]",bootstrap_blocs,4,6.62,"[6.506, 6.734]",bootstrap_blocs
tls,single,unstable,mldsa44,p256_mlkem512,hybride,client,4,40.175,"[28.441, 58.801]",bootstrap_blocs,4,5.316,"[5.252, 5.381]",bootstrap_blocs
tls,single,unstable,mldsa44,p256_mlkem512,hybride,server,4,6.037,"[4.680, 8.539]",bootstrap_blocs,4,6.491,"[6.458, 6.525]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519,classique,client,4,26.174,"[20.659, 36.779]",bootstrap_blocs,4,5.389,"[5.343, 5.440]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519,classique,server,4,3.053,"[2.339, 4.368]",bootstrap_blocs,4,6.286,"[6.129, 6.443]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519_hqc128,hybride,client,4,45.192,"[34.767, 63.673]",bootstrap_blocs,4,5.279,"[5.078, 5.480]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519_hqc128,hybride,server,4,16.529,"[12.445, 23.683]",bootstrap_blocs,4,6.196,"[6.184, 6.211]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519_mlkem512,hybride,client,4,28.377,"[22.459, 37.334]",bootstrap_blocs,4,5.335,"[5.178, 5.499]",bootstrap_blocs
tls,single,unstable,mldsa44,x25519_mlkem512,hybride,server,4,3.232,"[2.624, 4.296]",bootstrap_blocs,4,6.25,"[6.139, 6.443]",bootstrap_blocs
tls,single,unstable,mldsa65,P-384,classique,client,4,28.255,"[23.771, 32.740]",bootstrap_blocs,4,5.239,"[5.002, 5.377]",bootstrap_blocs
tls,single,unstable,mldsa65,P-384,classique,server,4,4.563,"[3.921, 5.640]",bootstrap_blocs,4,6.278,"[6.211, 6.346]",bootstrap_blocs
tls,single,unstable,mldsa65,hqc192,pq_pur,client,4,95.483,"[56.187, 134.779]",bootstrap_blocs,4,5.284,"[5.157, 5.412]",bootstrap_blocs
tls,single,unstable,mldsa65,hqc192,pq_pur,server,4,49.219,"[27.957, 70.482]",bootstrap_blocs,4,6.317,"[6.246, 6.441]",bootstrap_blocs
tls,single,unstable,mldsa65,mlkem768,pq_pur,client,4,28.079,"[22.186, 38.590]",bootstrap_blocs,4,5.496,"[5.426, 5.555]",bootstrap_blocs
tls,single,unstable,mldsa65,mlkem768,pq_pur,server,4,3.233,"[2.557, 4.419]",bootstrap_blocs,4,6.312,"[6.205, 6.515]",bootstrap_blocs
tls,single,unstable,mldsa65,p384_hqc192,hybride,client,4,83.55,"[62.666, 121.142]",bootstrap_blocs,4,5.283,"[5.113, 5.475]",bootstrap_blocs
tls,single,unstable,mldsa65,p384_hqc192,hybride,server,4,41.267,"[29.848, 62.466]",bootstrap_blocs,4,6.556,"[6.541, 6.567]",bootstrap_blocs
tls,single,unstable,mldsa65,p384_mlkem768,hybride,client,4,37.535,"[29.439, 50.703]",bootstrap_blocs,4,5.48,"[5.348, 5.630]",bootstrap_blocs
tls,single,unstable,mldsa65,p384_mlkem768,hybride,server,4,7.387,"[5.602, 10.173]",bootstrap_blocs,4,6.524,"[6.517, 6.531]",bootstrap_blocs
tls,single,unstable,mldsa65,x448,classique,client,4,28.808,"[22.562, 39.766]",bootstrap_blocs,4,5.368,"[5.267, 5.477]",bootstrap_blocs
tls,single,unstable,mldsa65,x448,classique,server,4,4.27,"[3.302, 6.036]",bootstrap_blocs,4,6.234,"[6.154, 6.352]",bootstrap_blocs
tls,single,unstable,mldsa65,x448_hqc192,hybride,client,4,97.218,"[59.229, 135.207]",bootstrap_blocs,4,5.334,"[5.221, 5.447]",bootstrap_blocs
tls,single,unstable,mldsa65,x448_hqc192,hybride,server,4,50.874,"[29.862, 71.886]",bootstrap_blocs,4,6.262,"[6.252, 6.271]",bootstrap_blocs
tls,single,unstable,mldsa65,x448_mlkem768,hybride,client,4,34.152,"[24.683, 45.829]",bootstrap_blocs,4,5.309,"[5.162, 5.455]",bootstrap_blocs
tls,single,unstable,mldsa65,x448_mlkem768,hybride,server,4,5.833,"[4.148, 7.519]",bootstrap_blocs,4,6.324,"[6.216, 6.528]",bootstrap_blocs
tls,single,unstable,mldsa87,P-521,classique,client,4,24.451,"[22.552, 26.079]",bootstrap_blocs,4,5.4,"[5.279, 5.568]",bootstrap_blocs
tls,single,unstable,mldsa87,P-521,classique,server,4,4.093,"[3.863, 4.322]",bootstrap_blocs,4,6.223,"[6.215, 6.230]",bootstrap_blocs
tls,single,unstable,mldsa87,hqc256,pq_pur,client,4,84.155,"[79.867, 89.601]",bootstrap_blocs,4,5.071,"[5.006, 5.116]",bootstrap_blocs
tls,single,unstable,mldsa87,hqc256,pq_pur,server,4,43.681,"[42.237, 45.333]",bootstrap_blocs,4,6.4,"[6.338, 6.463]",bootstrap_blocs
tls,single,unstable,mldsa87,mlkem1024,pq_pur,client,4,29.332,"[23.292, 39.351]",bootstrap_blocs,4,5.403,"[5.225, 5.582]",bootstrap_blocs
tls,single,unstable,mldsa87,mlkem1024,pq_pur,server,4,3.632,"[2.815, 5.012]",bootstrap_blocs,4,6.279,"[6.256, 6.303]",bootstrap_blocs
tls,single,unstable,mldsa87,p521_hqc256,hybride,client,4,108.064,"[88.574, 141.116]",bootstrap_blocs,4,5.521,"[5.346, 5.695]",bootstrap_blocs
tls,single,unstable,mldsa87,p521_hqc256,hybride,server,4,58.657,"[45.034, 83.302]",bootstrap_blocs,4,6.642,"[6.638, 6.646]",bootstrap_blocs
tls,single,unstable,mldsa87,p521_mlkem1024,hybride,client,4,40.819,"[30.301, 59.727]",bootstrap_blocs,4,5.272,"[5.164, 5.381]",bootstrap_blocs
tls,single,unstable,mldsa87,p521_mlkem1024,hybride,server,4,8.095,"[6.001, 12.150]",bootstrap_blocs,4,6.783,"[6.601, 6.950]",bootstrap_blocs
tls,single,unstable,secp384r1,P-384,classique,client,4,39.658,"[25.534, 53.782]",bootstrap_blocs,4,5.385,"[5.224, 5.539]",bootstrap_blocs
tls,single,unstable,secp384r1,P-384,classique,server,4,6.351,"[3.957, 8.744]",bootstrap_blocs,4,6.214,"[6.049, 6.379]",bootstrap_blocs
tls,single,unstable,secp384r1,hqc192,pq_pur,client,4,52.92,"[50.268, 57.631]",bootstrap_blocs,4,5.462,"[5.379, 5.545]",bootstrap_blocs
tls,single,unstable,secp384r1,hqc192,pq_pur,server,4,27.714,"[25.655, 30.187]",bootstrap_blocs,4,6.268,"[6.198, 6.382]",bootstrap_blocs
tls,single,unstable,secp384r1,mlkem768,pq_pur,client,4,29.3,"[19.389, 43.277]",bootstrap_blocs,4,5.565,"[5.294, 5.824]",bootstrap_blocs
tls,single,unstable,secp384r1,mlkem768,pq_pur,server,4,3.242,"[2.520, 4.531]",bootstrap_blocs,4,6.312,"[6.115, 6.686]",bootstrap_blocs
tls,single,unstable,secp384r1,p384_hqc192,hybride,client,4,61.198,"[58.361, 63.936]",bootstrap_blocs,4,5.465,"[5.232, 5.699]",bootstrap_blocs
tls,single,unstable,secp384r1,p384_hqc192,hybride,server,4,30.27,"[27.951, 32.683]",bootstrap_blocs,4,6.506,"[6.498, 6.514]",bootstrap_blocs
tls,single,unstable,secp384r1,p384_mlkem768,hybride,client,4,38.03,"[28.426, 55.651]",bootstrap_blocs,4,5.417,"[5.265, 5.537]",bootstrap_blocs
tls,single,unstable,secp384r1,p384_mlkem768,hybride,server,4,7.471,"[5.485, 10.781]",bootstrap_blocs,4,6.491,"[6.426, 6.616]",bootstrap_blocs
tls,single,unstable,secp384r1,x448,classique,client,4,30.861,"[24.895, 42.007]",bootstrap_blocs,4,5.328,"[5.286, 5.366]",bootstrap_blocs
tls,single,unstable,secp384r1,x448,classique,server,4,4.449,"[3.461, 6.184]",bootstrap_blocs,4,6.153,"[6.051, 6.355]",bootstrap_blocs
tls,single,unstable,secp384r1,x448_hqc192,hybride,client,4,55.077,"[52.108, 58.045]",bootstrap_blocs,4,5.251,"[4.987, 5.492]",bootstrap_blocs
tls,single,unstable,secp384r1,x448_hqc192,hybride,server,4,29.361,"[27.546, 32.158]",bootstrap_blocs,4,6.206,"[6.189, 6.223]",bootstrap_blocs
tls,single,unstable,secp384r1,x448_mlkem768,hybride,client,4,30.824,"[23.369, 43.438]",bootstrap_blocs,4,5.256,"[5.031, 5.457]",bootstrap_blocs
tls,single,unstable,secp384r1,x448_mlkem768,hybride,server,4,5.231,"[4.044, 7.355]",bootstrap_blocs,4,6.133,"[6.109, 6.171]",bootstrap_blocs
