P-521,p521_mlkem1024,mlkem1024
804.4,4045.82,4034.91
805.25,815.71,803.2
804.52,4472.05,803.44
804.32,817.85,803.76
2233.23,815.91,803.46
804.37,824.58,803.35
3806.24,2247.66,803.12
804.48,823.21,4035.04
804.23,818.91,803.21
804.43,826.75,804.56
804.34,819.03,802.97
804.32,826.24,2232.03
4571.36,815.66,803.01
804.71,2247.6,803.47
4255.12,815.53,803.47
804.18,823.49,803.38
804.27,826.08,803.08
804.16,816.28,803.52
